node,degree,clustering,eigenvector,betweenness,closeness,is_bot
572,4,1.0,9.421924948633922e-08,0.0,0.27010033444816056,0
591,46,0.6347826086956522,5.926186093908358e-06,5.9275176960564e-05,0.3083855200855354,0
656,3,1.0,1.51503773213622e-07,0.0,0.2714074472375319,0
669,34,0.7379679144385026,5.396552472745176e-06,1.1919705522335732e-05,0.29108996539792387,0
604,35,0.6218487394957983,9.1368975421067e-06,7.483755929887971e-05,0.308739200244667,0
645,29,0.5960591133004927,5.022430355452909e-06,7.603774836828285e-05,0.3061410159211524,0
646,13,0.7948717948717948,6.210014400356069e-07,2.308578567710755e-05,0.2869528140989198,0
666,18,0.6666666666666666,2.2710340124697444e-07,6.032020591761634e-06,0.27111588559151334,0
683,33,0.7007575757575758,5.243248779043121e-06,5.954974531829329e-05,0.30461677730838865,0
587,10,0.9111111111111111,4.3225947835386664e-07,0.0,0.27217578862227015,0
590,14,0.4725274725274725,3.5738094988197617e-07,0.00017517341755674324,0.28541136556403734,0
614,32,0.7096774193548387,5.234720830765266e-06,5.768862382740158e-06,0.2910480034597088,0
634,16,0.6833333333333333,4.357057666238773e-06,3.44516927448081e-05,0.2877297990594271,0
680,27,0.5584045584045584,2.011051045210922e-07,0.0,0.2713162668816771,0
586,7,1.0,2.7005283261924463e-07,0.0,0.2714621848739496,0
610,5,0.9,3.6490746835104945e-07,1.1825388223902555e-06,0.2860989088847952,0
652,4,1.0,2.637010992927845e-07,0.0,0.2714986888993478,0
673,4,1.0,2.637010992927845e-07,0.0,0.2714986888993478,0
676,18,0.8235294117647058,4.5970852846531115e-06,1.2269520021156852e-06,0.287463515341354,0
620,20,0.5421052631578948,2.872884675982267e-07,7.143519208955552e-06,0.27206575933162647,0
574,11,0.6363636363636364,1.5289074385406876e-07,3.726426578040721e-06,0.2711705056745685,0
630,39,0.3535762483130904,3.1723375769168855e-07,2.6547296634431016e-05,0.272966943824782,0
678,26,0.42153846153846153,2.264761266769272e-07,1.1059907895726062e-05,0.27315159304606645,0
593,5,0.6,2.22462438172288e-07,0.0,0.271589991928975,0
609,30,0.5011494252873563,3.960630676402133e-06,0.00033654564983651267,0.2875044499822001,0
573,32,0.5725806451612904,1.272172987144451e-07,0.0,0.2704078216031608,0
575,12,0.8636363636363636,8.784708470981302e-08,0.0,0.2700461445863706,0
576,14,0.978021978021978,8.416327892740482e-08,0.0,0.2700822687445656,0
577,22,0.9523809523809523,8.924172174227017e-08,0.0,0.27022686207588836,0
578,24,0.9021739130434783,9.032214600334953e-08,0.0,0.2702630346027709,0
579,39,0.4507422402159244,1.4429133645377337e-07,0.0,0.27098852426011677,0
581,2,1.0,7.71918092848758e-08,0.0,0.26986566864933503,0
582,21,0.9761904761904762,8.852913460908897e-08,0.0,0.27020877944325483,0
583,25,0.8666666666666667,9.084813622150225e-08,0.0,0.27028112449799196,0
584,15,0.5904761904761905,1.745434466969351e-07,1.2801452013811976e-06,0.27246963562753035,0
585,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
588,14,0.7362637362637363,8.915221171210331e-08,0.0,0.2700822687445656,0
589,21,0.6333333333333333,1.4105689443450061e-07,0.0,0.2706797157795951,0
592,41,0.44878048780487806,1.4404389326077002e-07,2.0405632495749144e-05,0.2710249010000671,0
594,8,0.35714285714285715,7.497967512298797e-06,0.024331017827541962,0.2886966468863945,0
595,19,0.9883040935672515,8.739628476538116e-08,0.0,0.2701726214371738,0
597,22,0.7489177489177489,1.2816632845644738e-07,0.0,0.2706797157795951,0
598,16,0.8333333333333334,1.1497108302885005e-07,0.0,0.2701184025687337,0
599,23,0.9051383399209486,8.97623581749339e-08,0.0,0.2702449471288984,0
600,24,0.8804347826086957,9.013554908832105e-08,0.0,0.2702630346027709,0
602,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
603,18,0.7973856209150327,1.15099498880868e-07,0.0,0.2701545460627551,0
605,18,0.7647058823529411,1.1813648917424683e-07,0.0,0.2701545460627551,0
607,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
608,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
611,16,0.8166666666666667,9.002995799630597e-08,0.0,0.2701184025687337,0
612,15,0.6952380952380952,1.1593346396566491e-07,0.0,0.27010033444816056,0
613,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
615,24,0.8659420289855072,9.028360037118779e-08,0.0,0.2702630346027709,0
616,19,0.4678362573099415,1.1725514627242427e-07,4.3182778221706755e-06,0.27064343163538873,0
617,25,0.5766666666666667,1.3271488787795076e-07,0.0,0.27073416024136776,0
618,24,0.5253623188405797,1.3021384297872366e-07,7.208928276902414e-06,0.27118871725990595,0
619,26,0.6523076923076923,1.3115494782869075e-07,0.0,0.27075231326270616,0
621,7,0.8571428571428571,8.161316030272821e-08,0.0,0.2699558764540714,0
622,13,0.6282051282051282,8.742931202381488e-08,0.0,0.2700642054574639,0
623,17,0.7352941176470589,1.148056354254194e-07,0.0,0.27013647310677014,0
624,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
625,21,0.680952380952381,9.478671942061515e-08,0.0,0.27020877944325483,0
626,14,0.7912087912087912,1.1352244265538574e-07,0.0,0.2700822687445656,0
627,24,0.9021739130434783,9.032214600334953e-08,0.0,0.2702630346027709,0
628,12,0.9242424242424242,8.313339121923759e-08,0.0,0.2700461445863706,0
631,11,0.7454545454545455,9.629345918618397e-08,0.0,0.27048027329358965,0
632,22,0.9047619047619048,8.919429159356795e-08,0.0,0.27022686207588836,0
633,15,0.7619047619047619,9.142153266446994e-08,0.0,0.27010033444816056,0
635,22,0.8917748917748918,1.5088385039256314e-07,0.0,0.2704983922829582,0
636,25,0.6266666666666667,1.323660753298224e-07,0.0,0.27073416024136776,0
638,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
639,11,0.5454545454545454,2.5209422259145366e-07,1.9167957849542942e-05,0.27413441955193485,0
640,23,0.9209486166007905,8.977432437627484e-08,0.0,0.2702449471288984,0
642,2,1.0,7.71918092848758e-08,0.0,0.26986566864933503,0
643,24,0.8804347826086957,9.013554908832105e-08,0.0,0.2702630346027709,0
644,25,0.58,2.1710070082126907e-07,1.152237941000211e-05,0.2713892062638618,0
647,19,0.8128654970760234,1.133259561539824e-07,0.0,0.2701726214371738,0
648,2,1.0,7.754179739879551e-08,0.0,0.26986566864933503,0
650,22,0.8917748917748918,8.918237540009795e-08,0.0,0.27022686207588836,0
653,28,0.5582010582010583,1.9559508115562256e-07,0.0,0.2714986888993478,0
654,33,0.49053030303030304,2.068471712083298e-07,0.0,0.2712980381617845,0
655,6,0.8,1.1428401579758636e-07,0.0,0.2708612825328683,0
657,7,0.6190476190476191,9.066280388194709e-08,0.0,0.2704078216031608,0
658,24,0.9021739130434783,9.032214600334953e-08,0.0,0.2702630346027709,0
659,24,0.9021739130434783,9.032214600334953e-08,0.0,0.2702630346027709,0
660,3,1.0,7.864126609863404e-08,0.0,0.26988370538698037,0
661,24,0.8804347826086957,9.013554908832105e-08,0.0,0.2702630346027709,0
662,24,0.894927536231884,9.031553358749758e-08,0.0,0.2702630346027709,0
663,9,0.7222222222222222,1.1654535394452514e-07,0.0,0.2709158000670916,0
664,17,0.7352941176470589,1.1624825832221363e-07,0.0,0.27013647310677014,0
665,18,0.9215686274509803,8.655372419116635e-08,0.0,0.2701545460627551,0
667,3,1.0,3.814702721956329e-06,0.0,0.2866065725033714,0
668,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
670,23,0.932806324110672,8.978954336934486e-08,0.0,0.2702449471288984,0
671,5,0.9,2.899748406285686e-07,7.287354087559001e-08,0.27326250253772755,0
672,8,0.8928571428571429,8.638062948059715e-08,0.0,0.26997392525239017,0
674,1,0.0,7.670058142468093e-08,0.0,0.2698476343223737,0
675,23,0.9011857707509882,8.975761015303509e-08,0.0,0.2702449471288984,0
677,22,0.6536796536796536,1.1844815711085728e-07,0.0,0.2706978615003017,0
679,7,0.8571428571428571,1.338607846049365e-07,4.95540077954012e-07,0.2714439365420812,0
681,23,0.8814229249011858,8.973570254127755e-08,0.0,0.2702449471288984,0
682,13,0.5769230769230769,9.736357094962916e-08,1.610505253350539e-06,0.2705165137000067,0
684,20,0.7315789473684211,9.369216558278948e-08,0.0,0.27019069923051187,0
685,17,0.7647058823529411,1.0100001079092939e-07,0.0,0.2705890236547611,0
1967,2,1.0,0.0005912830778863899,0.0,0.29895609683867624,0
3437,547,0.032230414314509376,9.531612931089674e-08,0.2529626135506434,0.31441252043914975,1
3454,14,0.26373626373626374,6.303146226815006e-08,0.00030473414944019224,0.260113372842051,0
3487,10,0.5555555555555556,6.315392019218835e-08,0.00012049190681877606,0.2600463678516229,0
3723,8,0.6785714285714286,6.312970874258768e-08,7.758307757997474e-05,0.26001287830006437,0
3861,16,0.2,6.282318063475084e-08,0.0019258484944172142,0.2601468882875918,0
3961,7,0.7142857142857143,6.311900694864505e-08,5.595316959751566e-05,0.25999613675874056,0
3980,59,0.0853302162478083,4.722356261271969e-08,0.012387263098655416,0.22544804868516555,1
3989,6,0.4666666666666667,4.683110704711976e-08,0.000245292338587236,0.22478289913159652,0
4011,4,0.8333333333333334,4.710210798243814e-08,0.0,0.22475787598797728,0
4031,11,0.43636363636363634,4.684975088249912e-08,0.0008585231850553258,0.22484548137424132,0
686,170,0.11562826313957536,9.35331448486943e-12,0.042813860322233326,0.21691018478727975,1
687,28,0.5370370370370371,7.184894171202436e-13,1.5701425816663726e-05,0.17856195277261874,0
688,45,0.45151515151515154,1.0073501649505596e-12,1.4201889720380273e-05,0.178696287117759,0
689,8,0.8571428571428571,6.74084556836982e-14,0.0,0.17830963525567428,0
690,9,0.8611111111111112,1.5630719817407906e-13,0.0,0.17831750938396998,0
691,6,0.5333333333333333,6.807532903627437e-14,0.0,0.17829388908512894,0
692,1,0.0,6.385265348738538e-14,0.0,0.1782545358230698,0
693,14,0.7252747252747253,3.4232798882831576e-13,0.0,0.17837264776040287,0
694,54,0.46331236897274636,1.0339588894800466e-12,0.0,0.178696287117759,0
695,41,0.5146341463414634,6.636042512848422e-13,0.0,0.17858564415549955,0
696,31,0.6365591397849463,7.963305961311273e-13,0.0,0.17851458885941646,0
697,52,0.4193061840120664,8.678627834488075e-12,0.0009798626898601733,0.21554393082096723,1
698,68,0.13125548726953468,1.1168762919222951e-09,0.12278187953308699,0.27118871725990595,1
699,2,1.0,6.477107636858493e-14,0.0,0.17826240508564364,0
700,7,0.8095238095238095,1.3927463978343084e-13,0.0,0.17830176182275798,0
701,21,0.5857142857142857,4.241896845004355e-13,0.0,0.1784357048166151,0
702,8,0.8214285714285714,6.73281289695298e-14,0.0,0.17830963525567428,0
703,43,0.4141749723145072,8.14609111458903e-12,0.0011389803771826295,0.2154404310942752,0
704,5,0.6,7.392418291027776e-14,0.0,0.17828601704269503,0
705,69,0.3269394714407502,1.1230751904395825e-12,0.0,0.17880706726298543,1
706,18,0.9411764705882353,4.751114269198391e-13,0.0,0.17839628893306825,0
707,10,0.6222222222222222,7.086240972556604e-14,0.0,0.17832538420773714,0
708,29,0.5073891625615764,8.569921547306727e-12,0.00030714202395000164,0.21527962893852962,0
709,17,0.7205882352941176,5.625818471070316e-13,0.0,0.17839628893306825,0
710,8,0.75,2.5056267658303944e-13,0.0,0.17831750938396998,0
711,20,0.7105263157894737,3.0334675004222025e-13,0.0,0.17841205319665973,0
712,13,0.5,7.235171067127645e-14,3.592665565166587e-06,0.1783490128527892,0
713,71,0.3235412474849095,8.611080553579482e-12,0.0024685044298007074,0.21576275714667378,1
714,14,0.6153846153846154,7.156697094706807e-14,4.95540077954012e-07,0.17835689045936395,0
715,10,0.9333333333333333,2.1904474597367634e-13,0.0,0.17833325972706796,0
716,12,0.5909090909090909,1.5528914508656983e-13,0.0,0.1783490128527892,0
717,4,1.0,1.171884378755873e-13,0.0,0.17827814569536424,0
718,30,0.5011494252873563,6.084223095015952e-13,0.0,0.17849091632409494,0
719,64,0.3998015873015873,8.66358601801947e-12,0.001620205334178421,0.21568208524730265,1
720,18,0.49673202614379086,3.3093993805396465e-13,0.0,0.178404170716621,0
721,5,0.8,1.8669865015439069e-13,0.0,0.17829388908512894,0
722,14,0.7142857142857143,2.801942140654151e-13,0.0,0.17835689045936395,0
723,12,0.7272727272727273,2.723578534143244e-13,0.0,0.1783490128527892,0
724,47,0.484736355226642,7.984438365254064e-13,0.0,0.17864094850468942,0
725,8,0.8928571428571429,6.862405137580091e-14,0.0,0.17830963525567428,0
726,36,0.6190476190476191,6.62182464808976e-13,0.0,0.17854616200919704,0
727,26,0.5415384615384615,4.957351744421974e-13,1.4052100781981627e-05,0.1784672500662954,0
728,38,0.45376955903271693,7.509815454970203e-13,2.4705786169214535e-05,0.17863304578633046,0
729,13,0.7307692307692307,8.148571189791261e-12,1.4588784602671748e-05,0.2150961487242316,0
730,15,0.6190476190476191,3.2410228699724394e-13,1.8504989599354097e-06,0.17838840784590917,0
731,26,0.803076923076923,6.750146704852434e-13,0.0,0.17847513812154697,0
732,14,0.6043956043956044,7.149782879417494e-14,1.1438716799438445e-05,0.17835689045936395,0
733,8,0.5357142857142857,1.3064549555777385e-13,4.542450714578443e-06,0.17830963525567428,0
734,23,0.4308300395256917,3.5844837872197295e-13,1.2842747020308145e-05,0.1784357048166151,0
735,5,0.8,2.9900761448558647e-13,0.0,0.17838052745505145,0
736,14,0.4175824175824176,1.3847385935263186e-13,1.342087711125449e-05,0.17835689045936395,0
737,16,0.7083333333333334,4.0828535432974167e-13,0.0,0.17838052745505145,0
738,25,0.61,3.769766137047209e-13,0.0,0.17845936270826887,0
739,29,0.49014778325123154,6.10601491287245e-13,0.0,0.17849091632409494,0
740,8,0.42857142857142855,8.71984928331216e-14,0.0,0.17830963525567428,0
741,17,0.5955882352941176,4.0355194923680926e-13,0.0,0.17838840784590917,0
742,12,0.4393939393939394,1.3802053725824958e-13,0.0,0.17834113594205458,0
743,3,1.0,6.607729482111815e-14,0.0,0.17827027504304446,0
744,2,1.0,6.787856477233484e-14,0.0,0.17826240508564364,0
745,57,0.41040100250626566,8.359591414574367e-12,0.0017976670492704627,0.21560147365048854,1
746,9,0.6944444444444444,1.2855208320084025e-13,0.0,0.17831750938396998,0
747,57,0.34523809523809523,8.878193932160687e-12,0.0061582221676060814,0.21560147365048854,1
748,19,0.5321637426900585,3.9674485459666125e-13,0.0,0.17841205319665973,0
749,2,1.0,6.433195225727748e-14,0.0,0.17826240508564364,0
750,2,1.0,6.638012688883885e-14,0.0,0.17826240508564364,0
751,12,0.7424242424242424,3.270363744561293e-13,0.0,0.1783490128527892,0
752,38,0.6586059743954481,8.363094362770372e-13,0.0,0.17856195277261874,0
753,13,0.6153846153846154,8.173400473274778e-12,4.657273659714307e-06,0.2150961487242316,0
754,30,0.5977011494252874,6.308369860289734e-13,0.0,0.17849880647157634,0
755,19,0.6023391812865497,2.882505948344582e-13,3.2112058647990574e-06,0.17841205319665973,0
756,10,0.6888888888888889,2.144839063085113e-13,0.0,0.17833325972706796,0
757,4,0.5,6.898641081963435e-14,0.0,0.17827814569536424,0
758,20,0.6157894736842106,2.930702147089432e-13,2.510978416983089e-06,0.17841205319665973,0
759,10,0.6222222222222222,2.6862802224208316e-13,0.0,0.17833325972706796,0
760,30,0.7126436781609196,7.4513725638895e-13,0.0,0.17850669731665267,0
761,8,0.75,2.591075505276894e-13,0.0,0.17831750938396998,0
762,13,0.8717948717948718,3.899504466700908e-13,0.0,0.17835689045936395,0
763,14,0.6043956043956044,2.648825704936348e-13,0.0,0.17842782024656445,0
764,28,0.582010582010582,5.004689703340806e-13,5.128384640418756e-06,0.17847513812154697,0
765,14,0.7362637362637363,3.9274256556854403e-13,1.2170682134365019e-06,0.17845147604737494,0
766,35,0.5899159663865546,7.057830536489708e-13,0.0,0.17853826767475792,0
767,8,0.7142857142857143,6.778746896363495e-14,9.91080155908024e-07,0.17830963525567428,0
768,14,0.4065934065934066,1.3208810469865594e-13,5.450940857494132e-06,0.17835689045936395,0
769,15,0.6,8.228749754220355e-12,5.098378035798271e-05,0.2151190666453572,0
770,27,0.3504273504273504,3.6346376332086367e-13,1.1959669189082408e-05,0.1784672500662954,0
771,15,0.4380952380952381,8.328084592327656e-14,4.831515760051617e-06,0.1783647687618711,0
772,18,0.6797385620915033,8.006851309855818e-12,0.0002375032519098775,0.215153452685422,0
773,36,0.580952380952381,6.609951557518351e-13,0.0,0.17854616200919704,0
774,37,0.481981981981982,8.612630500587385e-12,0.0004934673278389833,0.2153714864792789,0
775,2,1.0,6.433195225727748e-14,0.0,0.17826240508564364,0
776,9,0.6666666666666666,7.91090885337738e-12,2.7461179319951496e-05,0.21505032752835918,0
777,18,0.5490196078431373,2.985749088262318e-13,0.0,0.17839628893306825,0
778,16,0.6583333333333333,3.4510372979382037e-13,0.0,0.17838052745505145,0
779,18,0.6666666666666666,3.5002975685667653e-13,0.0,0.17839628893306825,0
780,34,0.5757575757575758,7.580483959518634e-13,0.0,0.17853037403837652,0
781,52,0.4411764705882353,9.693579313509498e-13,2.277475988392396e-05,0.17868047258728262,0
782,13,0.38461538461538464,1.883231166284263e-13,0.0,0.17841205319665973,0
783,18,0.6405228758169934,1.8273786818105569e-13,0.0,0.17839628893306825,0
784,40,0.5128205128205128,5.993810466088319e-13,0.0,0.17857774632938264,0
785,3,1.0,6.765646402148962e-14,0.0,0.17827027504304446,0
786,9,0.5555555555555556,7.897432995682997e-14,0.0,0.17831750938396998,0
787,29,0.5172413793103449,4.791516596874982e-13,4.397856311212741e-06,0.178483026874116,0
788,4,0.6666666666666666,6.581885675136899e-14,0.0,0.17827814569536424,0
789,13,0.5641025641025641,7.238989821466017e-14,1.23885019488503e-06,0.1783490128527892,0
790,4,0.8333333333333334,1.2393537816191822e-13,0.0,0.17827814569536424,0
791,7,0.8571428571428571,6.816967393064504e-14,0.0,0.17830176182275798,0
792,23,0.6403162055335968,5.881938497791263e-13,0.0,0.1784357048166151,0
793,20,0.5894736842105263,2.265449512046807e-13,2.7677486496836182e-06,0.17841205319665973,0
794,14,0.7912087912087912,2.7708904146033997e-13,0.0,0.17835689045936395,0
795,18,0.5424836601307189,1.74950763528091e-13,0.0,0.17838840784590917,0
796,7,0.6666666666666666,7.077572519825513e-14,0.0,0.17830176182275798,0
797,26,0.5046153846153846,3.642413649154215e-13,3.2437138219608755e-06,0.17847513812154697,0
798,7,0.47619047619047616,7.606160192943813e-12,0.00036876440801077696,0.21502742425049257,0
799,12,0.45454545454545453,2.0738068067204706e-13,0.0,0.17834113594205458,0
800,37,0.5345345345345346,8.565159525694461e-12,0.0005340155210870496,0.2153714864792789,0
801,1,0.0,6.385265348738538e-14,0.0,0.1782545358230698,0
802,5,1.0,6.715200126925854e-14,0.0,0.17828601704269503,0
803,20,0.3368421052631579,7.763408623668121e-12,0.0006283412882120162,0.2151763828199936,0
804,16,0.5083333333333333,8.160395640558297e-12,0.00018778957146448272,0.2151305274374001,0
805,66,0.37435897435897436,8.671052747918849e-12,0.0015042240180436447,0.21570512820512822,1
806,15,0.49523809523809526,7.290496984382166e-14,1.3586057137239166e-05,0.1783647687618711,0
807,20,0.7210526315789474,5.833182527527934e-13,1.8982845568632098e-06,0.17849091632409494,0
808,9,0.8611111111111112,8.706456933938739e-14,0.0,0.17831750938396998,0
809,18,0.7320261437908496,2.339316489041857e-13,1.1964207101884183e-06,0.17839628893306825,0
810,32,0.6532258064516129,8.233264331097565e-12,0.0005480915765481241,0.21531406633251574,0
811,9,0.8333333333333334,7.941064857470063e-12,2.5141687071952475e-06,0.21505032752835918,0
812,8,0.7857142857142857,1.5481347999090975e-13,0.0,0.17831750938396998,0
813,10,0.5333333333333333,1.9173509803620658e-13,0.0,0.17832538420773714,0
814,26,0.6276923076923077,6.542651687446825e-13,0.0,0.17847513812154697,0
815,39,0.5425101214574899,9.410655032080818e-13,9.222981177401856e-06,0.1786488519223112,0
816,9,0.6666666666666666,1.2817918621597997e-13,0.0,0.17831750938396998,0
817,24,0.5579710144927537,5.782288611881165e-13,4.394074717211261e-06,0.17844359008352115,0
818,16,0.44166666666666665,2.4731341088057896e-13,6.575738177294509e-06,0.17838840784590917,0
819,37,0.5165165165165165,8.515614788405828e-12,0.0005037610570444664,0.2153714864792789,0
820,38,0.43812233285917496,7.529253677971854e-13,1.633810185837845e-05,0.1785698492017866,0
821,9,0.75,1.0083863522481264e-13,0.0,0.17831750938396998,0
822,15,0.41904761904761906,7.554664113638254e-14,3.17971550020491e-06,0.1783647687618711,0
823,56,0.45324675324675323,8.760188571619334e-12,0.0009394686034432922,0.2155899626268019,0
824,58,0.42710223835450695,1.0121688994429198e-12,0.0,0.17872792457840925,1
825,6,0.6,7.762879103325892e-12,8.16642787807729e-06,0.21501597444089457,0
826,11,0.6363636363636364,2.1482488644057003e-13,0.0,0.17834113594205458,0
827,45,0.4777777777777778,9.99086004419592e-13,1.81290716531051e-05,0.17862514376714148,0
828,79,0.32684193443687115,8.879035258921367e-12,0.005225417351599674,0.21585502752980168,1
829,34,0.5098039215686274,4.641132762159103e-13,0.0,0.17852248109996022,0
830,55,0.4356902356902357,8.543546463599312e-12,0.004412930590604587,0.2155784528322033,0
831,15,0.6095238095238096,3.4080231126229334e-13,0.0,0.17837264776040287,0
832,4,0.8333333333333334,1.1981675632669062e-13,0.0,0.17828601704269503,0
833,15,0.3619047619047619,1.3228285206471324e-13,0.0,0.1783647687618711,0
834,43,0.6090808416389811,8.584468010906586e-13,0.0,0.17860144190366667,0
835,20,0.6368421052631579,4.175714200098672e-13,0.0,0.17841993637327677,0
836,12,0.5454545454545454,1.028020097922227e-13,0.0,0.17834113594205458,0
837,13,0.5897435897435898,3.806725597869532e-13,0.0,0.17835689045936395,0
838,22,0.7489177489177489,6.494826285897229e-13,1.921049752752122e-06,0.17850669731665267,0
839,15,0.5714285714285714,7.288912747068007e-14,0.0,0.1783647687618711,0
840,27,0.6182336182336182,8.361843165891418e-12,0.00031781142014140434,0.21525667679513832,0
841,2,1.0,6.446054867536052e-14,0.0,0.17826240508564364,0
842,37,0.5690690690690691,6.488068588159166e-13,0.0,0.17855405704178642,0
843,13,0.717948717948718,3.3390746439247124e-13,0.0,0.1783647687618711,0
844,14,0.8351648351648352,3.984482662973094e-13,0.0,0.17837264776040287,0
845,23,0.5612648221343873,5.910696561275791e-13,0.0,0.1784357048166151,0
846,6,0.6,1.8904887989870512e-13,0.0,0.17830176182275798,0
847,27,0.7008547008547008,5.620127714589557e-13,0.0,0.1784672500662954,0
848,21,0.49047619047619045,5.801548840829819e-13,0.0,0.17842782024656445,0
849,30,0.4482758620689655,5.561237870384729e-13,1.0117689129088515e-05,0.1785698492017866,0
850,10,0.35555555555555557,1.356876220944142e-13,0.0,0.17832538420773714,0
851,4,1.0,2.414761215010852e-13,0.0,0.17828601704269503,0
852,4,1.0,1.171884378755873e-13,0.0,0.17827814569536424,0
853,44,0.5602536997885835,7.934771854641918e-13,0.0,0.17860934182590232,0
854,3,1.0,7.146886532607798e-14,0.0,0.17827027504304446,0
855,4,1.0,1.171884378755873e-13,0.0,0.17827814569536424,0
856,39,0.31713900134952766,9.199916575351585e-12,0.00024333951656924617,0.21539446311409827,0
890,7,0.8095238095238095,7.813093986049962e-12,0.0,0.21384313933167398,0
857,12,0.42424242424242425,1.4501967281585799e-09,0.00018647327717119533,0.25420207743153916,0
858,5,1.0,7.760651266832316e-12,0.0,0.21339111134598107,0
859,2,1.0,7.530394657578216e-12,0.0,0.21335728627285216,0
860,2,0.0,4.6012116336824543e-08,0.06024692360542598,0.31492746841366404,0
861,10,0.8888888888888888,7.978902390589627e-12,0.0,0.21357169302374782,0
862,24,0.4492753623188406,2.5474224461730457e-08,0.012534569757506152,0.28182579564489113,0
863,11,0.8909090909090909,8.02990259710345e-12,3.097125487212575e-07,0.21358298952713425,0
864,5,0.8,7.696074111313537e-12,6.19425097442515e-07,0.2134813639968279,0
865,4,1.0,1.9992370143312739e-10,0.0,0.23234938719143794,0
866,5,0.7,7.688401865984502e-12,4.95540077954012e-07,0.21339111134598107,0
867,8,0.8214285714285714,7.847496147933751e-12,0.0,0.21342494714587737,0
868,4,1.0,1.9992370143312739e-10,0.0,0.23234938719143794,0
869,7,0.9047619047619048,7.819687643165032e-12,3.5395719853858e-07,0.21376389624139758,0
870,7,0.7142857142857143,7.864990952932455e-12,1.1149651753965271e-06,0.21341366735373396,0
871,7,0.6666666666666666,1.781613961542875e-11,6.276840987417485e-06,0.2134813639968279,0
872,7,0.9523809523809523,7.795926288736389e-12,0.0,0.21341366735373396,0
873,6,1.0,7.743628647444807e-12,0.0,0.21340238875383152,0
874,7,0.9523809523809523,7.795926288736389e-12,0.0,0.21341366735373396,0
875,1,0.0,7.476666932680109e-12,0.0,0.21334601363132033,0
876,11,0.8909090909090909,8.02990259710345e-12,3.097125487212575e-07,0.21358298952713425,0
877,4,1.0,7.637587883475717e-12,0.0,0.21337983512999367,0
878,10,0.9333333333333333,7.976745147845538e-12,3.097125487212575e-07,0.21357169302374782,0
879,6,0.7333333333333333,7.811686584670002e-12,0.0,0.21340238875383152,0
880,8,0.8214285714285714,7.882904387634922e-12,0.0,0.21436534480012742,0
881,7,0.7619047619047619,7.865353385863308e-12,1.1149651753965271e-06,0.21341366735373396,0
882,8,0.9642857142857143,7.868551052786818e-12,3.097125487212575e-07,0.21354910360145962,0
883,1,0.0,7.476666932680109e-12,0.0,0.21334601363132033,0
884,4,0.8333333333333334,7.633761793303098e-12,0.0,0.21337983512999367,0
885,9,0.6666666666666666,7.898330174895933e-12,0.0,0.21343622813045088,0
886,8,0.9642857142857143,7.860139031759555e-12,0.0,0.21345879367764445,0
887,6,1.0,7.743628647444807e-12,0.0,0.21340238875383152,0
888,9,1.0,7.923646503345445e-12,0.0,0.21356039771525281,0
889,13,0.7051282051282052,8.137591077365808e-12,3.097125487212575e-07,0.21360558611933983,0
891,1,0.0,7.476666932680109e-12,0.0,0.21334601363132033,0
892,1,0.0,7.476666932680109e-12,0.0,0.21334601363132033,0
893,4,0.8333333333333334,7.643641518295362e-12,6.19425097442515e-07,0.21347007824064285,0
894,4,0.8333333333333334,7.63560967251254e-12,0.0,0.21337983512999367,0
895,6,0.8,7.812570019724222e-12,0.0,0.21340238875383152,0
3456,51,0.47215686274509805,2.688470569156762e-08,0.003489111035032003,0.2783867631851086,0
3495,56,0.38896103896103895,2.757409649287131e-08,0.0017291801082417201,0.27848275862068966,1
3586,44,0.4788583509513742,4.67467604259736e-09,0.0,0.2398716882499703,0
3621,11,0.4727272727272727,2.3889730925441555e-09,0.0,0.23940238335210767,0
3626,8,0.4642857142857143,8.342211808047561e-10,0.0,0.23935981031416717,0
3797,43,0.4983388704318937,2.7520493008084035e-08,0.0007120237648552606,0.2782333080686281,0
3501,50,0.5289795918367347,2.7760010069370078e-08,0.0003042303782191948,0.27834838353898117,0
3517,17,0.7132352941176471,2.6969507840285384e-09,0.0,0.23947337207923142,0
3550,19,0.4502923976608187,2.4063299993035594e-08,0.0007749494523366857,0.27775484936029715,0
3577,52,0.5,2.779311694479326e-08,0.000853790160493113,0.2783867631851086,0
3592,13,0.3333333333333333,2.3174668070441544e-08,0.00038794379423769224,0.27764026402640263,0
3609,27,0.7094017094017094,2.6540449405579918e-08,0.0005265232766958682,0.2779077770130764,0
3633,65,0.40240384615384617,2.8139376986054945e-08,0.0016998157504859804,0.27863648909743305,1
3677,50,0.4,2.7182840116961695e-08,0.0005745832937400123,0.27834838353898117,1
3684,67,0.34780642243328813,2.7909884358771766e-08,0.0031615173262320236,0.27867494824016564,1
3721,30,0.5678160919540229,2.59508685084501e-08,0.00022575383953225855,0.2779651683072899,0
